goodreads_book_id,title,authors,average_rating,ratings_count,Fantasy,art,biography,business,christian,classics,comics,cookbooks,crime,history,horror,manga,memoir,music,mystery,paranormal,philosophy,poetry,psychology,religion,romance,science,spirituality,sports,suspense,thriller,travel
1231511,Dark River,Erin Hunter,4.27,13323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233478,Embrace the Night,Karen Chance,4.09,19294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1237300,The Shock Doctrine,Naomi Klein,4.22,24111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237398,"One Piece, Volume 01","Eiichirō Oda, Andy Nakatani",4.42,67047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238684,The Stonekeeper,Kazu Kibuishi,4.15,32830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240662,Lover Enshrined,J.R. Ward,4.12,87432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1242729,Kambing Jantan,Raditya Dika,3.59,8685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244286,Filosofi Kopi,Dee Lestari,3.82,8904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1248179,The Appeal,John Grisham,3.58,39100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1249630,Os Maias,"José Maria de Eça de Queirós, Ester de Lemos",3.99,10649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1251032,Hero,Perry Moore,3.88,13464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254951,The Luxe,Anna Godbersen,3.63,58717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1255781,Have a Little Faith,Mitch Albom,4.16,60002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1258121,The Lemonade War,Jacqueline Davies,3.88,10293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268348,The Secret Between Us,Barbara Delinsky,3.71,12168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1268479,Warbreaker,Brandon Sanderson,4.22,55948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270615,Buffy the Vampire Slayer,"Joss Whedon, Georges Jeanty",3.96,26561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275105,A Charlie Brown Christmas,Charles M. Schulz,4.48,11639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278752,The House at Riverton,Kate Morton,3.93,69948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1279686,Genghis,Conn Iggulden,4.34,16498,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282954,The Last Anniversary,Liane Moriarty,3.72,35325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1291211,Class A,Robert Muchamore,4.26,14299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295102,Lock and Key,Sarah Dessen,4.01,120475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1296415,Mouse Paint,Ellen Stoll Walsh,4.15,12839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297150,Sword Song,Bernard Cornwell,4.28,17106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297985,Musicophilia,Oliver Sacks,3.88,38152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1298171,Finding Nemo,"Andrew Stanton, Walt Disney Company",4.47,12160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298205,Dumbo,Walt Disney Company,4.29,23338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300350,Supernova,Dee Lestari,3.78,7932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301153,Princess Mia,Meg Cabot,3.82,17889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1303564,Maximum Security,Robert Muchamore,4.24,14860,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314332,Before I Die,Jenny Downham,3.84,38551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1316382,The Wednesday Letters,Jason F. Wright,3.61,16776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1316617,Succubus on Top,Richelle Mead,4.07,24091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1317181,Harry Potter and the Order of the Phoenix,J.K. Rowling,4.56,16249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317696,The Enchantress of Florence,Salman Rushdie,3.57,12310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325218,Scary Stories to Tell in the Dark,"Alvin Schwartz, Stephen Gammell",4.05,38879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326258,Chosen,"P.C. Cast, Kristin Cast",3.9,180961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330324,Sea of Poppies,Amitav Ghosh,3.93,15499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331653,Salmon Fishing in the Yemen,Paul Torday,3.51,9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1333030,Sweet Surrender,Maya Banks,3.99,20856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1335019,Necronomicon,"H.P. Lovecraft, Les Edwards, Stephen Jones",4.29,8344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335184,Peter Pan,"Eugene Bradley Coco, Ron Dias, Walt Disney Company",4.32,38907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337448,Wir Kinder vom Bahnhof Zoo,"Christiane F., Kai Hermann, Horst Rieck",4.16,10070,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347837,Rule of Two,Drew Karpyshyn,4.15,10269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350249,The Lion King,Justine Korman Fontes,4.48,9247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358844,Remember Me,Sophie Kinsella,3.76,170096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1362193,Laskar Pelangi,Andrea Hirata,4.15,18311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365225,Las batallas en el desierto,José Emilio Pacheco,4.1,8509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372055,Courageous,Jack Campbell,3.96,10933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373381,The Ship of Brides,Jojo Moyes,3.74,12821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1375896,Queste,"Angie Sage, Mark Zug",4.04,40562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376220,Hafalan Shalat Delisa,Tere Liye,4.2,7737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1379961,People of the Book,Geraldine Brooks,4,95796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1388813,Midnight Awakening,Lara Adrian,4.25,34491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1395209,Attack of the Fiend,"Joseph Delaney, Patrick  Arrasmith",4.19,14814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398034,Bumi Manusia,Pramoedya Ananta Toer,4.37,8574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402668,The Gatecrasher,Madeleine Wickham,3.24,18306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1406197,A Lick of Frost,"Laurell K. Hamilton, Laural Merlington",4.12,24148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407874,Sang Pemimpi,Andrea Hirata,4.09,12998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1409344,Driving Miss Daisy,Alfred Uhry,4.24,16829,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412138,Iron Kissed,Patricia Briggs,4.36,83051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421046,Supernova,Dee Lestari,3.85,7068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421990,Halfway to the Grave,Jeaniene Frost,4.18,106608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1422250,Vampires are Forever,Lynsay Sands,4.25,15403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1422252,"Vampire, Interrupted",Lynsay Sands,4.32,15899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1422926,Frosty the Snow Man,"Jane Werner Watson, Corinne Malvern",4.25,16375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429082,,"Naoko Takeuchi, 武内 直子",4.28,18035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430213,The Bone Garden,Tess Gerritsen,4.02,16883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1432370,Breaking Night,Liz Murray,4.19,12664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434105,Plum Lucky,Janet Evanovich,3.72,39872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1457790,Stenhuggaren,Camilla Läckberg,3.85,6435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1464757,Edensor,Andrea Hirata,4.06,11719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1466455,Three Wishes,Liane Moriarty,3.76,40569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1468706,An Incomplete Revenge,Jacqueline Winspear,4.09,11579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1470232,Magic Hour,Kristin Hannah,4.1,27778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1472878,Firefly Lane,Kristin Hannah,4.04,121966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1474628,The Monsters of Templeton,Lauren Groff,3.58,13849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1476261,Girls of Riyadh,Rajaa Alsanea,3.17,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1491906,Gang Leader for a Day,Sudhir Venkatesh,4.01,15387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493253,"Hunter x Hunter, Vol. 01","Yoshihiro Togashi, 冨樫 義博",4.43,18244,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499340,5 cm,Donny Dhirgantoro,3.84,12527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1499952,Daddy,Jean Webster,4.09,20889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503274,Rhett Butler's People,Donald McCaig,3.7,12299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1524173,The Sorcerer in the North,John Flanagan,4.25,39795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528410,Night Train to Lisbon,"Pascal Mercier, Barbara Harshav",3.7,7838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1537534,Unbelievable,Sara Shepard,4.06,46722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1541884,Personal Demon,Kelley Armstrong,4.06,16371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1563413,The Three Little Pigs,"Elizabeth Ross, ROFry",4.26,14779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566053,The Portable Atheist,"Christopher Hitchens, Titus Lucretius Carus, Omar Khayyám, Thomas Hobbes, Baruch Spinoza, David Hume, James Boswell, Percy Bysshe Shelley, George Eliot, Charles Darwin, Leslie Stephen, Anatole France, Mark Twain, Joseph Conrad, Thomas Hardy, Emma Goldman, H.P. Lovecraft, Carl Van Doren, H.L. Mencken, Sigmund Freud, Albert Einstein, George Orwell, John Betjeman, Chapman Cohen, Bertrand Russell, Philip Larkin, Martin Gardner, Carl Sagan, John Updike, John Leslie Mackie, Michael Shermer, A.J. Ayer, Daniel C. Dennett, Charles Templeton, Richard Dawkins, Victor J. Stenger, Elizabeth S.  Anderson, Penn Jillette, Ian McEwan, Steven Weinberg, Salman Rushdie, Ibn Warraq, Sam Harris, A.C. Grayling, Ayaan Hirsi Ali, John Stuart Mill, Karl Marx",4.02,14209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1566705,Creation in Death,J.D. Robb,4.34,16050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1582996,City of Ashes,Cassandra Clare,4.21,541117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587362,How to Cook Everything Vegetarian,Mark Bittman,4.08,12262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593623,Renegade's Magic,Robin Hobb,3.46,10164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603923,Beauty and the Beast,"Walt Disney Company, Ellen Titlebaum",4.39,14811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605034,The Miracle at Speedy Motors,Alexander McCall Smith,4.09,16887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1609451,Change of Heart,Jodi Picoult,3.91,86471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1611656,Dark Needs at Night's Edge,Kresley Cole,4.32,36250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1611988,A Prisoner of Birth,Jeffrey Archer,4.09,21932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1617875,My Best Friend's Girl,Dorothy Koomson,4.02,14811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1624920,Kitty and the Silver Bullet,Carrie Vaughn,3.99,15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1629007,Where Are You Now,Mary Higgins Clark,3.77,12550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1629601,The Disreputable History of Frankie Landau,E. Lockhart,3.82,35300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1632833,Genghis,Conn Iggulden,4.31,11600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651302,Perfect,Sara Shepard,4.02,50922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1653655,Swindle,Gordon Korman,3.94,13562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1656001,The Host,Stephenie Meyer,3.84,749780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1661957,Wake,Lisa McMann,3.75,69046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1662160,Your Inner Fish,Neil Shubin,3.97,14784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1667423,Autumn in Paris,Ilana Tan,4.07,9355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1672727,Two,Lauren Barnholdt,3.8,42028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1675216,Found,Margaret Peterson Haddix,3.97,30807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1689469,Chasing Darkness,Robert Crais,4.18,11070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1693617,Disney's the Lion King,Don Ferguson,4.49,19553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713426,Predictably Irrational,Dan Ariely,4.1,61496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1713912,Cross Country,James Patterson,3.83,26068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1717890,Pandora Hearts 1,"Jun Mochizuki, 望月淳",4.2,19222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722717,The Declaration,Gemma Malley,3.71,16224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1728744,Sleeping Beauty,"A.L. Singer, Walt Disney Company",4.32,27469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729146,Raven Rise,D.J. MacHale,4.2,17691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734639,Deceptively Delicious,Jessica Seinfeld,3.39,17837,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746470,Dream Chaser,Sherrilyn Kenyon,4.2,23294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1747182,Deeper Than the Dead,Tami Hoag,4.04,14611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1747896,The Suspicions of Mr. Whicher,Kate Summerscale,3.43,11316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753714,"Gakuen Alice, Vol. 01","Tachibana Higuchi, 樋口 橘",4.23,15373,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754206,Perfect You,Elizabeth Scott,3.7,20858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1756703,Blue,Lisa Kleypas,4.21,25508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1767779,Five Little Monkeys Jumping on the Bed,Eileen Christelow,4.09,24781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1768603,The White Tiger,Aravind Adiga,3.71,114531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772910,White Nights,Fyodor Dostoyevsky,4.05,13405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774836,The Palace of Illusions,Chitra Banerjee Divakaruni,4.11,16304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776251,Jamie at Home,Jamie Oliver,4.09,10588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779929,The Middle Place,Kelly Corrigan,3.85,24282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809175,The Magic Thief,"Sarah Prineas, Antonio Javier Caparo",3.94,14371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809465,Rodrick Rules,Jeff Kinney,4.1,91831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811543,Magic Burns,Ilona Andrews,4.33,50899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812457,The Shack,William Paul Young,3.74,419539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814843,The Siege of Macindaw,John Flanagan,4.33,37607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819632,"Chibi Vampire, Vol. 01",Yuna Kagesaki,3.99,13110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820716,Gut gegen Nordwind,Daniel Glattauer,3.88,6874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1821571,Snakehead,Anthony Horowitz,4.15,32743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1829709,The Final Warning,James Patterson,3.86,55993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830755,Mine to Possess,Nalini Singh,4.13,18617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1833852,A Fraction of the Whole,Steve Toltz,4.06,7646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1838166,The Penderwicks on Gardam Street,Jeanne Birdsall,4.23,13423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1840511,Snuff,Chuck Palahniuk,3.18,43496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848444,A Scandal in Bohemia,"Ronald Holt, Arthur Conan Doyle",4.22,65422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1857440,John Dies at the End,David Wong,3.92,35387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858013,The Reason for God,Timothy J. Keller,4.2,31692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862313,Lush Life,Richard Price,3.69,9478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1866046,Adam,Ted Dekker,3.93,9903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1876770,Chrzest ognia,Andrzej Sapkowski,4.36,10840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881621,Shugo Chara,Peach-Pit,4.11,17351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883838,The Heroin Diaries,Nikki Sixx,4.12,20531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1891296,The Fire Eternal,Chris d'Lacey,3.99,11259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894269,"The Walking Dead, Vol. 08",Robert Kirkman,4.47,22017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895792,The Fury,L.J. Smith,3.74,51745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896346,"High School Debut, Vol. 01",Kazune Kawahara,4.11,21210,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898916,"Vampire Knight, Vol. 4","Matsuri Hino, Tomo Kimura",4.31,13515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
